datetime,em_carbon_intensity_gco2_kwh,em_renewable_pct,em_fossil_pct,em_low_carbon_pct,em_zone,hospital
2026-05-03 14:00:00,132,,,,GB,john_radcliffe_nhs
2026-05-03 15:00:00,213,,,,GB,john_radcliffe_nhs
2026-05-03 16:00:00,209,,,,GB,john_radcliffe_nhs
2026-05-03 17:00:00,280,,,,GB,john_radcliffe_nhs
2026-05-03 18:00:00,248,,,,GB,john_radcliffe_nhs
2026-05-03 19:00:00,265,,,,GB,john_radcliffe_nhs
2026-05-03 20:00:00,265,,,,GB,john_radcliffe_nhs
2026-05-03 21:00:00,290,,,,GB,john_radcliffe_nhs
2026-05-03 22:00:00,194,,,,GB,john_radcliffe_nhs
2026-05-03 23:00:00,199,,,,GB,john_radcliffe_nhs
2026-05-04 00:00:00,268,,,,GB,john_radcliffe_nhs
2026-05-04 01:00:00,269,,,,GB,john_radcliffe_nhs
2026-05-04 02:00:00,238,,,,GB,john_radcliffe_nhs
2026-05-04 03:00:00,273,,,,GB,john_radcliffe_nhs
2026-05-04 04:00:00,273,,,,GB,john_radcliffe_nhs
2026-05-04 05:00:00,270,,,,GB,john_radcliffe_nhs
2026-05-04 06:00:00,268,,,,GB,john_radcliffe_nhs
2026-05-04 07:00:00,245,,,,GB,john_radcliffe_nhs
2026-05-04 08:00:00,196,,,,GB,john_radcliffe_nhs
2026-05-04 09:00:00,223,,,,GB,john_radcliffe_nhs
2026-05-04 10:00:00,140,,,,GB,john_radcliffe_nhs
2026-05-04 11:00:00,126,,,,GB,john_radcliffe_nhs
2026-05-04 12:00:00,131,,,,GB,john_radcliffe_nhs
2026-05-04 13:00:00,134,,,,GB,john_radcliffe_nhs
2026-05-04 14:00:00,229,,,,GB,john_radcliffe_nhs
2026-05-04 15:00:00,230,,,,GB,john_radcliffe_nhs
2026-05-04 16:00:00,185,,,,GB,john_radcliffe_nhs
2026-05-04 17:00:00,224,,,,GB,john_radcliffe_nhs
2026-05-04 18:00:00,212,,,,GB,john_radcliffe_nhs
2026-05-04 19:00:00,310,,,,GB,john_radcliffe_nhs
2026-05-04 20:00:00,302,,,,GB,john_radcliffe_nhs
2026-05-04 21:00:00,308,,,,GB,john_radcliffe_nhs
2026-05-04 22:00:00,253,,,,GB,john_radcliffe_nhs
2026-05-04 23:00:00,305,,,,GB,john_radcliffe_nhs
2026-05-05 00:00:00,243,,,,GB,john_radcliffe_nhs
2026-05-05 01:00:00,191,,,,GB,john_radcliffe_nhs
2026-05-05 02:00:00,184,,,,GB,john_radcliffe_nhs
2026-05-05 03:00:00,284,,,,GB,john_radcliffe_nhs
2026-05-05 04:00:00,196,,,,GB,john_radcliffe_nhs
2026-05-05 05:00:00,283,,,,GB,john_radcliffe_nhs
2026-05-05 06:00:00,267,,,,GB,john_radcliffe_nhs
2026-05-05 07:00:00,213,,,,GB,john_radcliffe_nhs
2026-05-05 08:00:00,190,,,,GB,john_radcliffe_nhs
2026-05-05 09:00:00,169,,,,GB,john_radcliffe_nhs
2026-05-05 10:00:00,230,,,,GB,john_radcliffe_nhs
2026-05-05 11:00:00,205,,,,GB,john_radcliffe_nhs
2026-05-05 12:00:00,205,,,,GB,john_radcliffe_nhs
