datetime,em_carbon_intensity_gco2_kwh,em_renewable_pct,em_fossil_pct,em_low_carbon_pct,em_zone,hospital
2026-05-03 10:00:00,411,,,,TZ,muhimbili_tanzania
2026-05-03 11:00:00,367,,,,TZ,muhimbili_tanzania
2026-05-03 12:00:00,292,,,,TZ,muhimbili_tanzania
2026-05-03 13:00:00,365,,,,TZ,muhimbili_tanzania
2026-05-03 14:00:00,284,,,,TZ,muhimbili_tanzania
2026-05-03 15:00:00,346,,,,TZ,muhimbili_tanzania
2026-05-03 16:00:00,335,,,,TZ,muhimbili_tanzania
2026-05-03 17:00:00,258,,,,TZ,muhimbili_tanzania
2026-05-03 18:00:00,417,,,,TZ,muhimbili_tanzania
2026-05-03 19:00:00,317,,,,TZ,muhimbili_tanzania
2026-05-03 20:00:00,350,,,,TZ,muhimbili_tanzania
2026-05-03 21:00:00,420,,,,TZ,muhimbili_tanzania
2026-05-03 22:00:00,351,,,,TZ,muhimbili_tanzania
2026-05-03 23:00:00,406,,,,TZ,muhimbili_tanzania
2026-05-04 00:00:00,332,,,,TZ,muhimbili_tanzania
2026-05-04 01:00:00,321,,,,TZ,muhimbili_tanzania
2026-05-04 02:00:00,408,,,,TZ,muhimbili_tanzania
2026-05-04 03:00:00,353,,,,TZ,muhimbili_tanzania
2026-05-04 04:00:00,407,,,,TZ,muhimbili_tanzania
2026-05-04 05:00:00,459,,,,TZ,muhimbili_tanzania
2026-05-04 06:00:00,445,,,,TZ,muhimbili_tanzania
2026-05-04 07:00:00,469,,,,TZ,muhimbili_tanzania
2026-05-04 08:00:00,352,,,,TZ,muhimbili_tanzania
2026-05-04 09:00:00,417,,,,TZ,muhimbili_tanzania
2026-05-04 10:00:00,289,,,,TZ,muhimbili_tanzania
2026-05-04 11:00:00,405,,,,TZ,muhimbili_tanzania
2026-05-04 12:00:00,411,,,,TZ,muhimbili_tanzania
2026-05-04 13:00:00,358,,,,TZ,muhimbili_tanzania
2026-05-04 14:00:00,402,,,,TZ,muhimbili_tanzania
2026-05-04 15:00:00,390,,,,TZ,muhimbili_tanzania
2026-05-04 16:00:00,300,,,,TZ,muhimbili_tanzania
2026-05-04 17:00:00,408,,,,TZ,muhimbili_tanzania
2026-05-04 18:00:00,406,,,,TZ,muhimbili_tanzania
2026-05-04 19:00:00,399,,,,TZ,muhimbili_tanzania
2026-05-04 20:00:00,414,,,,TZ,muhimbili_tanzania
2026-05-04 21:00:00,320,,,,TZ,muhimbili_tanzania
2026-05-04 22:00:00,355,,,,TZ,muhimbili_tanzania
2026-05-04 23:00:00,392,,,,TZ,muhimbili_tanzania
2026-05-05 00:00:00,485,,,,TZ,muhimbili_tanzania
2026-05-05 01:00:00,347,,,,TZ,muhimbili_tanzania
2026-05-05 02:00:00,462,,,,TZ,muhimbili_tanzania
2026-05-05 03:00:00,432,,,,TZ,muhimbili_tanzania
2026-05-05 04:00:00,349,,,,TZ,muhimbili_tanzania
2026-05-05 05:00:00,382,,,,TZ,muhimbili_tanzania
2026-05-05 06:00:00,449,,,,TZ,muhimbili_tanzania
2026-05-05 07:00:00,403,,,,TZ,muhimbili_tanzania
2026-05-05 08:00:00,281,,,,TZ,muhimbili_tanzania
2026-05-05 09:00:00,409,,,,TZ,muhimbili_tanzania
2026-05-05 10:00:00,376,,,,TZ,muhimbili_tanzania
2026-05-05 11:00:00,383,,,,TZ,muhimbili_tanzania
2026-05-05 12:00:00,453,,,,TZ,muhimbili_tanzania
