datetime,em_carbon_intensity_gco2_kwh,em_renewable_pct,em_fossil_pct,em_low_carbon_pct,em_zone,hospital
2026-05-01 04:00:00,517,,,,ZA,groote_schuur_sa
2026-05-01 05:00:00,765,,,,ZA,groote_schuur_sa
2026-05-01 06:00:00,702,,,,ZA,groote_schuur_sa
2026-05-01 07:00:00,508,,,,ZA,groote_schuur_sa
2026-05-01 08:00:00,832,,,,ZA,groote_schuur_sa
2026-05-01 09:00:00,768,,,,ZA,groote_schuur_sa
2026-05-01 10:00:00,656,,,,ZA,groote_schuur_sa
2026-05-01 11:00:00,544,,,,ZA,groote_schuur_sa
2026-05-01 12:00:00,704,,,,ZA,groote_schuur_sa
2026-05-01 13:00:00,539,,,,ZA,groote_schuur_sa
2026-05-01 14:00:00,674,,,,ZA,groote_schuur_sa
2026-05-01 15:00:00,733,,,,ZA,groote_schuur_sa
2026-05-01 16:00:00,549,,,,ZA,groote_schuur_sa
2026-05-01 17:00:00,815,,,,ZA,groote_schuur_sa
2026-05-01 18:00:00,835,,,,ZA,groote_schuur_sa
2026-05-01 19:00:00,640,,,,ZA,groote_schuur_sa
2026-05-01 20:00:00,847,,,,ZA,groote_schuur_sa
2026-05-01 21:00:00,718,,,,ZA,groote_schuur_sa
2026-05-01 22:00:00,728,,,,ZA,groote_schuur_sa
2026-05-01 23:00:00,810,,,,ZA,groote_schuur_sa
2026-05-02 00:00:00,670,,,,ZA,groote_schuur_sa
2026-05-02 01:00:00,869,,,,ZA,groote_schuur_sa
2026-05-02 02:00:00,609,,,,ZA,groote_schuur_sa
2026-05-02 03:00:00,718,,,,ZA,groote_schuur_sa
2026-05-02 04:00:00,743,,,,ZA,groote_schuur_sa
2026-05-02 05:00:00,701,,,,ZA,groote_schuur_sa
2026-05-02 06:00:00,646,,,,ZA,groote_schuur_sa
2026-05-02 07:00:00,798,,,,ZA,groote_schuur_sa
2026-05-02 08:00:00,703,,,,ZA,groote_schuur_sa
2026-05-02 09:00:00,776,,,,ZA,groote_schuur_sa
2026-05-02 10:00:00,636,,,,ZA,groote_schuur_sa
2026-05-02 11:00:00,750,,,,ZA,groote_schuur_sa
2026-05-02 12:00:00,739,,,,ZA,groote_schuur_sa
2026-05-02 13:00:00,629,,,,ZA,groote_schuur_sa
2026-05-02 14:00:00,792,,,,ZA,groote_schuur_sa
2026-05-02 15:00:00,794,,,,ZA,groote_schuur_sa
2026-05-02 16:00:00,818,,,,ZA,groote_schuur_sa
2026-05-02 17:00:00,838,,,,ZA,groote_schuur_sa
2026-05-02 18:00:00,855,,,,ZA,groote_schuur_sa
2026-05-02 19:00:00,659,,,,ZA,groote_schuur_sa
2026-05-02 20:00:00,746,,,,ZA,groote_schuur_sa
2026-05-02 21:00:00,880,,,,ZA,groote_schuur_sa
2026-05-02 22:00:00,536,,,,ZA,groote_schuur_sa
2026-05-02 23:00:00,776,,,,ZA,groote_schuur_sa
2026-05-03 00:00:00,744,,,,ZA,groote_schuur_sa
2026-05-03 01:00:00,862,,,,ZA,groote_schuur_sa
2026-05-03 02:00:00,845,,,,ZA,groote_schuur_sa
2026-05-03 03:00:00,878,,,,ZA,groote_schuur_sa
2026-05-03 04:00:00,662,,,,ZA,groote_schuur_sa
2026-05-03 05:00:00,588,,,,ZA,groote_schuur_sa
2026-05-03 06:00:00,624,,,,ZA,groote_schuur_sa
2026-05-03 07:00:00,602,,,,ZA,groote_schuur_sa
2026-05-03 08:00:00,591,,,,ZA,groote_schuur_sa
2026-05-03 09:00:00,565,,,,ZA,groote_schuur_sa
2026-05-03 10:00:00,748,,,,ZA,groote_schuur_sa
2026-05-03 11:00:00,662,,,,ZA,groote_schuur_sa
2026-05-03 12:00:00,507,,,,ZA,groote_schuur_sa
2026-05-03 13:00:00,665,,,,ZA,groote_schuur_sa
2026-05-03 14:00:00,542,,,,ZA,groote_schuur_sa
2026-05-03 15:00:00,718,,,,ZA,groote_schuur_sa
2026-05-03 16:00:00,743,,,,ZA,groote_schuur_sa
2026-05-03 17:00:00,536,,,,ZA,groote_schuur_sa
2026-05-03 18:00:00,840,,,,ZA,groote_schuur_sa
2026-05-03 19:00:00,635,,,,ZA,groote_schuur_sa
2026-05-03 20:00:00,690,,,,ZA,groote_schuur_sa
2026-05-03 21:00:00,810,,,,ZA,groote_schuur_sa
2026-05-03 22:00:00,649,,,,ZA,groote_schuur_sa
2026-05-03 23:00:00,749,,,,ZA,groote_schuur_sa
2026-05-04 00:00:00,609,,,,ZA,groote_schuur_sa
2026-05-04 01:00:00,585,,,,ZA,groote_schuur_sa
2026-05-04 02:00:00,756,,,,ZA,groote_schuur_sa
2026-05-04 03:00:00,649,,,,ZA,groote_schuur_sa
2026-05-04 04:00:00,747,,,,ZA,groote_schuur_sa
2026-05-04 05:00:00,863,,,,ZA,groote_schuur_sa
2026-05-04 06:00:00,820,,,,ZA,groote_schuur_sa
2026-05-04 07:00:00,833,,,,ZA,groote_schuur_sa
2026-05-04 08:00:00,632,,,,ZA,groote_schuur_sa
2026-05-04 09:00:00,751,,,,ZA,groote_schuur_sa
2026-05-04 10:00:00,510,,,,ZA,groote_schuur_sa
2026-05-04 11:00:00,711,,,,ZA,groote_schuur_sa
2026-05-04 12:00:00,704,,,,ZA,groote_schuur_sa
2026-05-04 13:00:00,635,,,,ZA,groote_schuur_sa
2026-05-04 14:00:00,743,,,,ZA,groote_schuur_sa
2026-05-04 15:00:00,786,,,,ZA,groote_schuur_sa
2026-05-04 16:00:00,639,,,,ZA,groote_schuur_sa
2026-05-04 17:00:00,832,,,,ZA,groote_schuur_sa
2026-05-04 18:00:00,805,,,,ZA,groote_schuur_sa
2026-05-04 19:00:00,792,,,,ZA,groote_schuur_sa
2026-05-04 20:00:00,800,,,,ZA,groote_schuur_sa
2026-05-04 21:00:00,618,,,,ZA,groote_schuur_sa
2026-05-04 22:00:00,656,,,,ZA,groote_schuur_sa
2026-05-04 23:00:00,725,,,,ZA,groote_schuur_sa
2026-05-05 00:00:00,879,,,,ZA,groote_schuur_sa
2026-05-05 01:00:00,625,,,,ZA,groote_schuur_sa
2026-05-05 02:00:00,855,,,,ZA,groote_schuur_sa
2026-05-05 03:00:00,795,,,,ZA,groote_schuur_sa
2026-05-05 04:00:00,638,,,,ZA,groote_schuur_sa
2026-05-05 05:00:00,721,,,,ZA,groote_schuur_sa
2026-05-05 06:00:00,834,,,,ZA,groote_schuur_sa
2026-05-05 07:00:00,725,,,,ZA,groote_schuur_sa
2026-05-05 08:00:00,510,,,,ZA,groote_schuur_sa
2026-05-05 09:00:00,752,,,,ZA,groote_schuur_sa
2026-05-05 10:00:00,680,,,,ZA,groote_schuur_sa
2026-05-05 11:00:00,682,,,,ZA,groote_schuur_sa
2026-05-05 12:00:00,781,,,,ZA,groote_schuur_sa
