datetime,total_load_kw,solar_pv_kw,base_load_kw,sterilization_kw,is_outage,grid_available,generators_kw,site_code,site_name
2022-01-03 18:00:00,6780.6,0.0,4711.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-03 19:00:00,6960.0,0.0,4653.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-03 20:00:00,5774.2,0.0,3227.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-03 21:00:00,4636.5,0.0,3298.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-03 22:00:00,4875.6,0.0,3251.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-03 23:00:00,4780.3,0.0,3060.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 00:00:00,4435.2,0.0,2972.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 01:00:00,4614.1,0.0,2795.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 02:00:00,4861.4,0.0,3029.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 03:00:00,4771.0,0.0,2848.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 04:00:00,4682.0,0.0,3342.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 05:00:00,5196.7,0.0,3284.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 06:00:00,4961.0,0.0,2929.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 07:00:00,6772.4,0.0,4391.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 08:00:00,7042.4,0.0,3978.0,433.4,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 09:00:00,7367.0,0.0,5181.3,416.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 10:00:00,7067.8,0.0,4278.0,419.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 11:00:00,6992.6,0.0,4481.0,337.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 12:00:00,7581.4,0.0,4262.3,362.7,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 13:00:00,7622.5,0.0,4534.9,452.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 14:00:00,7529.6,0.0,4884.5,408.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 15:00:00,7415.2,0.0,5002.8,323.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 16:00:00,7487.9,0.0,4721.9,422.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 17:00:00,7234.2,0.0,4747.6,359.7,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 18:00:00,7071.8,0.0,5113.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 19:00:00,6487.3,0.0,4736.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 20:00:00,5979.9,0.0,4226.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 21:00:00,4977.4,0.0,2783.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 22:00:00,4895.2,0.0,2982.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-04 23:00:00,4756.4,0.0,2763.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 00:00:00,4679.4,0.0,3182.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 01:00:00,5068.1,0.0,3503.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 02:00:00,4842.4,0.0,3328.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 03:00:00,4875.7,0.0,3438.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 04:00:00,4751.0,0.0,2858.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 05:00:00,5149.4,0.0,2957.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 06:00:00,5122.5,0.0,3288.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 07:00:00,6120.7,0.0,3722.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 08:00:00,6699.6,0.0,4881.9,361.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 09:00:00,7333.0,0.0,5181.4,354.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 10:00:00,6824.1,0.0,4646.8,367.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 11:00:00,7363.1,0.0,4064.3,451.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 12:00:00,7664.1,0.0,5534.5,468.4,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 13:00:00,7386.4,0.0,5268.0,324.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 14:00:00,7730.5,0.0,5093.1,394.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 15:00:00,7690.4,0.0,5629.4,401.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 16:00:00,7962.2,0.0,5590.7,419.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 17:00:00,6730.5,0.0,4398.2,375.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 18:00:00,7579.4,0.0,4221.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 19:00:00,7107.9,0.0,4302.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 20:00:00,7523.2,0.0,4952.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 21:00:00,4927.5,0.0,2886.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 22:00:00,4947.5,0.0,2860.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-05 23:00:00,4563.3,0.0,2842.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 00:00:00,4704.8,0.0,2758.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 01:00:00,4765.6,0.0,3495.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 02:00:00,4476.6,0.0,2798.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 03:00:00,4624.9,0.0,3247.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 04:00:00,5027.7,0.0,3191.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 05:00:00,5275.3,0.0,3487.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 06:00:00,5279.0,0.0,3759.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 07:00:00,6667.8,0.0,4552.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 08:00:00,6824.6,0.0,3906.1,451.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 09:00:00,7616.5,0.0,5477.9,399.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 10:00:00,7546.1,0.0,4898.8,409.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 11:00:00,7158.7,0.0,4889.1,427.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 12:00:00,7688.3,0.0,5394.2,336.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 13:00:00,7650.7,0.0,5369.7,377.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 14:00:00,7085.9,0.0,4570.3,345.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 15:00:00,7537.3,0.0,5024.4,392.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 16:00:00,7106.0,0.0,5211.2,353.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 17:00:00,6735.6,0.0,4620.4,380.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 18:00:00,6616.7,0.0,4930.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 19:00:00,6769.5,0.0,5011.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 20:00:00,6457.3,0.0,3557.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 21:00:00,4836.0,0.0,3094.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 22:00:00,4810.6,0.0,2687.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-06 23:00:00,4526.3,0.0,2686.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 00:00:00,4569.9,0.0,3071.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 01:00:00,4552.0,0.0,3306.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 02:00:00,4888.7,0.0,2945.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 03:00:00,4903.0,0.0,3130.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 04:00:00,5331.4,0.0,3536.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 05:00:00,5150.1,0.0,2941.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 06:00:00,5147.1,0.0,2831.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 07:00:00,6812.2,0.0,4823.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 08:00:00,6613.7,0.0,4551.8,438.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 09:00:00,7449.9,0.0,4437.2,449.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 10:00:00,7270.2,0.0,4001.3,424.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 11:00:00,7672.9,0.0,4960.7,333.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 12:00:00,7080.8,0.0,5035.2,472.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 13:00:00,7802.2,0.0,5143.1,412.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 14:00:00,7456.2,0.0,4556.6,465.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 15:00:00,7922.2,0.0,5432.6,476.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 16:00:00,7677.0,0.0,5629.7,470.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 17:00:00,7164.9,0.0,4339.9,414.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 18:00:00,7325.4,0.0,4368.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 19:00:00,6823.0,0.0,3838.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 20:00:00,6520.7,0.0,4762.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 21:00:00,4937.2,0.0,2804.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 22:00:00,4959.9,0.0,3041.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-07 23:00:00,4391.9,0.0,3030.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 00:00:00,3915.0,0.0,2828.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 01:00:00,3740.7,0.0,2422.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 02:00:00,4066.8,0.0,2907.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 03:00:00,3758.8,0.0,2448.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 04:00:00,3790.0,0.0,2786.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 05:00:00,4547.4,0.0,3258.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 06:00:00,4467.9,0.0,2632.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 07:00:00,5674.1,0.0,3416.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 08:00:00,5603.1,0.0,3254.3,327.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 09:00:00,5626.1,0.0,3231.4,366.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 10:00:00,5766.8,0.0,4228.8,439.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 11:00:00,6033.6,0.0,3384.7,466.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 12:00:00,5907.9,0.0,4050.5,463.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 13:00:00,6009.0,0.0,4224.9,439.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 14:00:00,6909.2,0.0,3918.0,320.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 15:00:00,6372.3,0.0,3689.1,402.7,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 16:00:00,5645.0,0.0,3726.4,411.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 17:00:00,5723.2,0.0,3866.0,372.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 18:00:00,5786.2,0.0,3185.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 19:00:00,5677.2,0.0,3718.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 20:00:00,4875.4,0.0,2769.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 21:00:00,3969.5,0.0,2936.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 22:00:00,3732.9,0.0,2128.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-08 23:00:00,3788.1,0.0,2697.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 00:00:00,4097.7,0.0,2932.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 01:00:00,3910.6,0.0,2827.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 02:00:00,4084.9,0.0,2960.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 03:00:00,3791.0,0.0,2555.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 04:00:00,4219.1,0.0,2688.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 05:00:00,4177.1,0.0,3055.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 06:00:00,4417.8,0.0,3121.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 07:00:00,4701.7,0.0,3166.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 08:00:00,5730.5,0.0,3602.0,349.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 09:00:00,5355.6,0.0,3969.0,362.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 10:00:00,5044.2,0.0,2950.1,386.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 11:00:00,6217.9,0.0,4533.6,432.4,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 12:00:00,5915.8,0.0,3886.1,419.8,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 13:00:00,5973.6,0.0,3910.5,427.6,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 14:00:00,6552.6,0.0,3890.1,468.4,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 15:00:00,6518.6,0.0,4009.0,377.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 16:00:00,6046.1,0.0,3808.5,392.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 17:00:00,5665.4,0.0,4096.1,458.2,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 18:00:00,5289.8,0.0,3500.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 19:00:00,5343.8,0.0,3527.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 20:00:00,5388.8,0.0,3549.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 21:00:00,3907.7,0.0,2171.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 22:00:00,4092.9,0.0,2996.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-09 23:00:00,3975.5,0.0,2866.3,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 00:00:00,4600.1,0.0,3236.9,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 01:00:00,4753.8,0.0,3274.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 02:00:00,4550.0,0.0,2997.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 03:00:00,4823.1,0.0,3071.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 04:00:00,5231.9,0.0,3300.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 05:00:00,5205.0,0.0,2964.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 06:00:00,5221.1,0.0,3369.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 07:00:00,6704.3,0.0,4766.4,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 08:00:00,6708.6,0.0,4338.7,382.1,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 09:00:00,6661.4,0.0,4400.8,388.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 10:00:00,7254.8,0.0,4392.6,322.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 11:00:00,7296.0,0.0,4292.8,465.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 12:00:00,7214.1,0.0,5095.6,385.4,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 13:00:00,8365.5,0.0,5405.8,360.9,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 14:00:00,8347.0,0.0,4616.6,423.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 15:00:00,8169.6,0.0,5712.1,445.5,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 16:00:00,7962.2,0.0,4838.1,476.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 17:00:00,7961.4,0.0,5257.8,408.3,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 18:00:00,7931.1,0.0,5552.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 19:00:00,6396.9,0.0,3558.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 20:00:00,6808.7,0.0,3757.1,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 21:00:00,4831.8,0.0,2715.7,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 22:00:00,4613.7,0.0,3126.2,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-10 23:00:00,4787.8,0.0,3300.5,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-11 00:00:00,4128.4,0.0,2523.0,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-11 01:00:00,5004.0,0.0,3576.8,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
2022-01-11 02:00:00,4656.2,0.0,3482.6,0.0,0,1,0.0,R0A01,Manchester Royal Infirmary
