datetime,total_load_kw,solar_pv_kw,base_load_kw,sterilization_kw,is_outage,grid_available,generators_kw,site_code,site_name
2022-01-02 12:00:00,4853.4,393.4,2972.3,320.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 13:00:00,5285.8,315.8,2973.3,271.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 14:00:00,5028.5,194.6,3708.7,360.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 15:00:00,4882.2,273.3,2773.3,270.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 16:00:00,4697.6,135.3,3440.6,332.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 17:00:00,4610.3,42.7,2633.5,320.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 18:00:00,4723.2,0.0,2833.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 19:00:00,4439.4,0.0,3267.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 20:00:00,4304.5,0.0,3060.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 21:00:00,3381.1,0.0,2232.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 22:00:00,3048.6,0.0,2113.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-02 23:00:00,3235.0,0.0,2167.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 00:00:00,3733.0,0.0,2667.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 01:00:00,3855.7,0.0,2132.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 02:00:00,3900.9,0.0,2744.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 03:00:00,3683.5,0.0,2068.4,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 04:00:00,3810.0,0.0,2171.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 05:00:00,3703.0,0.0,2076.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 06:00:00,4517.5,0.0,2496.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 07:00:00,5231.2,93.6,3228.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 08:00:00,5445.4,203.4,3968.8,331.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 09:00:00,5916.0,198.2,4092.2,375.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 10:00:00,5597.4,244.7,3341.5,352.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 11:00:00,6280.0,233.9,4353.9,371.7,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 12:00:00,5836.3,279.2,3914.9,319.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 13:00:00,6260.6,452.8,3454.7,305.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 14:00:00,6668.4,403.7,3853.7,298.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 15:00:00,5628.1,182.2,3990.1,260.2,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 16:00:00,5563.8,226.9,3133.4,287.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 17:00:00,5315.7,122.2,3392.3,356.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 18:00:00,5570.4,0.0,3278.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 19:00:00,5390.8,0.0,3821.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 20:00:00,5502.3,0.0,3955.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 21:00:00,3939.8,0.0,2807.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 22:00:00,3637.1,0.0,2181.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-03 23:00:00,3767.7,0.0,2821.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 00:00:00,3848.0,0.0,2407.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 01:00:00,3815.0,0.0,2510.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 02:00:00,3439.6,0.0,2531.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 03:00:00,3754.3,0.0,2811.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 04:00:00,4193.2,0.0,2608.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 05:00:00,3724.3,0.0,2604.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 06:00:00,4267.1,0.0,3038.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 07:00:00,5431.7,101.3,3449.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 08:00:00,5170.1,75.9,3825.8,279.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 09:00:00,5703.9,329.9,3593.1,344.2,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 10:00:00,6184.1,290.7,3549.9,332.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 11:00:00,5687.9,307.4,3155.4,261.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 12:00:00,6012.0,155.7,3309.1,356.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 13:00:00,6113.7,152.8,3570.5,266.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 14:00:00,5982.4,302.8,3877.4,323.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 15:00:00,5592.4,261.0,3993.9,281.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 16:00:00,6048.9,218.3,3472.7,373.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 17:00:00,5759.5,58.9,4227.1,366.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 18:00:00,5682.8,0.0,3695.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 19:00:00,5439.3,0.0,3100.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 20:00:00,5166.5,0.0,3349.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 21:00:00,3861.2,0.0,2376.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 22:00:00,3678.0,0.0,2098.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-04 23:00:00,3798.7,0.0,2741.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 00:00:00,3604.4,0.0,2096.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 01:00:00,3552.2,0.0,2360.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 02:00:00,3905.9,0.0,2882.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 03:00:00,3851.8,0.0,2814.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 04:00:00,3615.5,0.0,2113.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 05:00:00,4061.4,0.0,2651.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 06:00:00,4275.8,0.0,2484.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 07:00:00,5032.5,73.1,2821.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 08:00:00,5710.5,208.9,3444.2,303.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 09:00:00,5808.3,148.4,3530.9,308.2,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 10:00:00,5602.5,374.6,3936.7,267.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 11:00:00,5788.5,237.5,4148.8,366.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 12:00:00,6203.3,390.1,4239.0,358.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 13:00:00,6579.8,257.0,3662.3,328.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 14:00:00,5801.2,291.9,4223.8,283.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 15:00:00,5257.7,186.6,3707.4,351.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 16:00:00,6036.2,121.3,3479.5,304.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 17:00:00,5914.0,63.9,3708.6,359.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 18:00:00,5555.4,0.0,3748.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 19:00:00,5866.9,0.0,4265.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 20:00:00,4706.9,0.0,2887.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 21:00:00,3928.0,0.0,2742.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 22:00:00,3831.1,0.0,2492.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-05 23:00:00,3532.0,0.0,2267.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 00:00:00,4090.5,0.0,2322.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 01:00:00,3682.2,0.0,2627.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 02:00:00,3622.5,0.0,2513.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 03:00:00,3654.7,0.0,2142.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 04:00:00,3741.8,0.0,2221.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 05:00:00,3731.2,0.0,2704.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 06:00:00,4284.9,0.0,2952.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 07:00:00,4930.6,119.1,3696.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 08:00:00,4993.3,117.2,3077.5,326.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 09:00:00,5417.3,329.8,3529.9,270.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 10:00:00,5404.2,155.5,4029.3,296.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 11:00:00,5967.1,174.9,4006.7,376.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 12:00:00,5954.7,451.0,3812.6,323.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 13:00:00,5982.0,386.5,4174.8,253.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 14:00:00,5991.4,206.8,4233.0,255.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 15:00:00,6236.0,183.9,4669.6,255.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 16:00:00,5784.4,132.5,3225.5,314.7,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 17:00:00,5347.0,118.4,3384.8,266.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 18:00:00,5643.3,0.0,3701.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 19:00:00,5528.5,0.0,3742.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 20:00:00,5116.4,0.0,3329.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 21:00:00,3612.5,0.0,2173.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 22:00:00,4180.2,0.0,2372.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-06 23:00:00,3707.4,0.0,2720.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 00:00:00,3703.5,0.0,2169.4,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 01:00:00,3798.2,0.0,2222.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 02:00:00,3570.3,0.0,2162.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 03:00:00,3515.6,0.0,2106.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 04:00:00,4008.6,0.0,2503.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 05:00:00,3829.5,0.0,2258.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 06:00:00,4011.2,0.0,2522.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 07:00:00,5390.8,121.7,3277.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 08:00:00,5459.4,91.3,3140.7,294.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 09:00:00,5933.0,221.1,4124.6,319.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 10:00:00,5342.7,406.6,3690.1,294.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 11:00:00,6084.4,144.1,4023.7,316.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 12:00:00,6185.5,369.4,4194.3,313.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 13:00:00,5990.7,276.4,3616.9,304.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 14:00:00,5223.6,218.4,3828.6,296.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 15:00:00,5805.9,219.5,3357.5,309.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 16:00:00,5990.6,201.7,3727.7,318.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 17:00:00,5792.9,110.1,3365.0,277.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 18:00:00,5684.7,0.0,3529.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 19:00:00,4751.0,0.0,2621.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 20:00:00,4864.7,0.0,3195.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 21:00:00,3846.3,0.0,2785.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 22:00:00,3814.1,0.0,2688.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-07 23:00:00,3727.4,0.0,2127.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 00:00:00,3126.3,0.0,1919.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 01:00:00,2998.7,0.0,1767.4,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 02:00:00,3012.0,0.0,1825.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 03:00:00,3029.0,0.0,2210.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 04:00:00,3135.1,0.0,1743.6,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 05:00:00,3000.2,0.0,2060.4,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 06:00:00,3232.8,0.0,2239.4,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 07:00:00,4118.0,75.3,2922.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 08:00:00,4451.4,122.7,2704.4,301.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 09:00:00,4811.0,229.3,3524.5,269.7,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 10:00:00,4957.3,223.1,3366.3,364.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 11:00:00,4632.2,441.0,3109.6,287.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 12:00:00,5136.0,296.7,3299.4,294.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 13:00:00,5030.5,183.5,2984.8,293.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 14:00:00,4524.8,393.9,2784.0,355.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 15:00:00,5339.2,175.3,3820.6,329.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 16:00:00,4594.6,215.2,2912.7,257.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 17:00:00,4833.0,41.6,3508.6,288.3,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 18:00:00,4561.8,0.0,3224.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 19:00:00,4600.6,0.0,2830.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 20:00:00,4415.8,0.0,3131.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 21:00:00,3163.5,0.0,2002.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 22:00:00,2986.3,0.0,1749.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-08 23:00:00,3203.5,0.0,2354.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 00:00:00,2996.2,0.0,1980.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 01:00:00,2847.6,0.0,1982.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 02:00:00,3321.9,0.0,2073.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 03:00:00,3245.1,0.0,2305.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 04:00:00,2886.2,0.0,1823.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 05:00:00,3343.4,0.0,1992.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 06:00:00,3640.7,0.0,2705.0,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 07:00:00,4268.4,70.0,3164.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 08:00:00,4267.4,233.9,3189.6,365.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 09:00:00,4550.3,108.3,2768.6,373.7,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 10:00:00,4841.7,281.3,3575.4,318.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 11:00:00,4909.0,228.7,3570.4,342.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 12:00:00,4940.8,333.5,3125.5,342.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 13:00:00,4768.0,148.9,3519.7,297.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 14:00:00,4859.1,266.1,3211.1,372.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 15:00:00,5010.6,302.8,3358.5,292.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 16:00:00,4557.2,135.0,2963.7,369.7,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 17:00:00,4498.6,118.1,3198.4,301.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 18:00:00,4442.8,0.0,2816.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 19:00:00,4727.1,0.0,3320.2,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 20:00:00,4341.6,0.0,2728.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 21:00:00,3096.5,0.0,1964.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 22:00:00,3303.6,0.0,2275.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-09 23:00:00,2933.1,0.0,1700.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 00:00:00,3487.7,0.0,2451.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 01:00:00,3849.9,0.0,2201.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 02:00:00,3960.7,0.0,2387.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 03:00:00,3545.3,0.0,2151.1,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 04:00:00,4085.4,0.0,3015.9,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 05:00:00,3776.4,0.0,2736.7,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 06:00:00,4185.3,0.0,2628.5,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 07:00:00,5165.1,85.7,3768.8,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 08:00:00,5389.4,231.4,3079.2,358.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 09:00:00,5953.0,265.2,4018.2,286.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 10:00:00,5815.0,218.1,3567.4,259.6,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 11:00:00,6110.1,165.0,3612.7,309.4,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 12:00:00,6464.9,171.9,4192.1,292.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 13:00:00,6041.4,400.1,3411.4,309.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 14:00:00,5834.0,281.0,4078.0,283.8,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 15:00:00,5501.9,327.8,3690.6,371.1,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 16:00:00,5645.8,100.5,3403.7,366.9,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 17:00:00,5355.7,41.9,3965.5,304.5,0,1,0.0,RQ301,Birmingham Heartlands Hospital
2022-01-10 18:00:00,5803.3,0.0,3598.3,0.0,0,1,0.0,RQ301,Birmingham Heartlands Hospital
